VISITOR_ID,PURCHASE_SESSION_TIMESTAMP,PRIOR_TOUCHPOINTS,PRIOR_TOUCHPOINT_COUNT,CUMULATIVE_PRIOR_PURCHASE_SESSION_COUNT
0586022395219552336,2017-01-31 02:16:42.000,"Referral, Referral",2,0
5557717188766173327,2017-02-01 08:21:56.000,"Organic Search, Organic Search",2,0
3918073616784112922,2017-02-02 15:43:08.000,Organic Search,1,0
5687667730920600613,2017-07-31 18:00:44.000,"PURCHASE, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Social, Social, Social, Social, Social, Social, Social, Social, Social, Social, Social, Social, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",50,1
4134498426819570935,2017-03-12 22:49:14.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",5,0
4698134628151668241,2017-02-24 20:10:57.000,PURCHASE,1,1
7561014297963838461,2017-03-06 17:26:15.000,"PURCHASE, Organic Search, Organic Search, Organic Search",4,1
1646747992905805330,2017-03-10 22:09:22.000,Organic Search,1,0
3473394703672890486,2017-03-21 16:37:22.000,Organic Search,1,0
6764771330832517063,2017-03-21 21:40:24.000,Referral,1,0
8795588873125044253,2017-04-05 05:02:30.000,Organic Search,1,0
6295250003347725316,2017-04-14 23:53:45.000,Referral,1,0
659736568334808305,2017-06-21 23:42:32.000,Paid Search,1,0
1459360539535171755,2017-07-11 18:44:13.000,"Referral, Referral, Referral",3,0
8925835217447911803,2016-09-14 20:34:37.000,"Referral, Referral, Referral",3,0
7456947093763567293,2016-10-11 16:10:51.000,"Referral, Referral, Referral",3,0
27819532062608348,2016-09-29 00:37:59.000,"Organic Search, Organic Search, Organic Search, Organic Search",4,0
4942841314277512023,2017-02-09 15:40:15.000,"Referral, Referral, Referral, Referral",4,0
4835082938415020542,2016-10-16 15:36:47.000,Direct,1,0
9067391538272092242,2016-11-15 14:16:44.000,Display,1,0
1515533480532794253,2016-12-02 04:13:19.000,Referral,1,0
9967421462090240825,2017-02-15 03:30:06.000,Organic Search,1,0
8328595660449582446,2016-12-12 18:58:57.000,"Referral, Referral",2,0
8668902316036611419,2016-12-22 21:18:46.000,"Referral, Referral, Referral",3,0
4163967138563839128,2017-01-13 20:27:13.000,Direct,1,0
6043590789804259117,2017-02-12 18:14:31.000,Referral,1,0
0365800323147392278,2017-06-13 06:01:58.000,"Direct, Referral, Referral, Referral, Referral, Referral, Referral",7,0
5876745703341154088,2017-02-27 16:38:44.000,Direct,1,0
8048940618687997612,2017-04-11 13:21:41.000,Organic Search,1,0
6006657047016577071,2017-04-25 20:19:54.000,"PURCHASE, Referral, Referral, Referral",4,2
5013441016621351326,2017-04-14 19:38:10.000,Referral,1,0
5818809333488367777,2017-05-24 18:22:28.000,"Direct, Organic Search",2,0
1246382538301098136,2017-04-20 13:18:35.000,Referral,1,0
185156579195979630,2017-06-22 18:12:34.000,"Referral, Referral",2,0
1058991778060723026,2017-05-01 16:36:39.000,Direct,1,0
2645557375569096181,2017-07-07 01:45:10.000,"Direct, Referral, Referral, Referral",4,0
3747999856310382299,2017-07-06 14:48:46.000,"Referral, Referral, Referral, Referral, Organic Search, Referral",6,0
4205053914875923563,2017-06-26 17:09:24.000,Organic Search,1,0
8915655068975271461,2017-07-14 22:20:46.000,"Organic Search, Referral",2,0
1863054289029276927,2017-07-20 20:50:58.000,"Direct, Direct, Direct, Direct, Direct",5,0
7406115845826379585,2017-07-20 23:25:17.000,Referral,1,0
4376572204985925602,2017-07-20 03:34:33.000,"PURCHASE, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",6,1
8016003971239765913,2017-08-01 21:39:35.000,Referral,1,0
119870259714905967,2016-11-29 04:11:28.000,PURCHASE,1,1
2411322974724385937,2016-12-15 19:13:24.000,PURCHASE,1,1
372706149688864468,2017-01-13 16:54:45.000,PURCHASE,1,2
0844451650874526343,2017-03-06 06:15:30.000,"Referral, Referral, Referral",3,0
2919195515906143823,2017-04-11 03:49:52.000,"Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral",9,0
3636762408690332457,2017-03-12 05:29:36.000,Paid Search,1,0
958836049624560006,2017-06-28 14:10:27.000,"Referral, Referral",2,0
6238089889459333091,2017-07-31 22:34:51.000,"PURCHASE, Referral",2,1
3012297793847553299,2017-07-25 03:27:37.000,Referral,1,0
972856631604465767,2017-07-12 16:02:31.000,"Paid Search, Paid Search, Paid Search",3,0
7169974092956652971,2017-07-19 15:51:59.000,Referral,1,0
6390036557697403871,2017-07-20 18:32:01.000,"Organic Search, Organic Search",2,0
3197533100947860058,2017-06-11 07:15:51.000,"PURCHASE, Organic Search, Organic Search, Organic Search, Organic Search",5,3
2736979716085988579,2017-07-06 21:08:48.000,Organic Search,1,0
9234156111722725905,2016-12-11 19:19:04.000,Direct,1,0
5457966268582392647,2016-09-08 23:33:19.000,"Organic Search, Organic Search, Organic Search, Organic Search",4,0
2854722262909538790,2016-09-12 18:08:57.000,Organic Search,1,0
0134543573456503980,2016-10-25 15:54:03.000,"Referral, Referral, Referral, Referral, Referral, Referral, Referral, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Paid Search, Organic Search",17,0
2424819170621600503,2016-08-18 21:36:32.000,Referral,1,0
1516955943724404614,2016-08-09 15:12:46.000,Referral,1,0
0193041826287662991,2016-08-18 22:42:17.000,"Direct, Direct",2,0
6293119927870184850,2016-08-12 19:45:08.000,"Referral, Referral, Referral",3,0
770431600902969839,2016-09-02 17:07:51.000,"PURCHASE, Referral, Referral, Referral, Referral",5,1
9807072102349488174,2016-09-01 13:27:29.000,"PURCHASE, Organic Search, Organic Search",3,3
5701386629196414952,2016-11-25 19:19:44.000,"Referral, Referral, Referral, Referral",4,0
2487472362348320358,2016-09-07 16:44:33.000,Paid Search,1,0
6561335265655404482,2016-09-09 13:33:13.000,"Paid Search, Paid Search",2,0
5183210238809213015,2016-09-14 19:15:15.000,Referral,1,0
672079571220837015,2016-10-11 15:31:55.000,Organic Search,1,0
8075224072994529269,2016-11-13 02:05:16.000,Referral,1,0
32664267931257576,2016-09-21 16:19:53.000,Organic Search,1,0
9767254351346198956,2016-10-07 22:10:55.000,"Organic Search, Organic Search",2,0
5409985606814283467,2016-12-01 21:19:36.000,"PURCHASE, Organic Search, Organic Search, Organic Search",4,2
1637147905663688954,2016-10-06 18:57:12.000,"Referral, Referral, Referral",3,0
1267963226019049821,2016-10-22 03:15:02.000,"Direct, Direct, Direct, Direct",4,0
1642287207440792926,2016-10-06 14:16:46.000,Direct,1,0
5768103132936942403,2016-10-17 23:04:18.000,"Organic Search, Organic Search",2,0
8461696435976971245,2016-10-14 21:54:47.000,"Organic Search, Referral",2,0
8392868908637772371,2016-10-26 06:15:16.000,"Referral, Referral, Referral",3,0
3118427910929660866,2016-11-10 21:53:17.000,Organic Search,1,0
3804473994888997849,2016-11-13 00:30:44.000,Organic Search,1,0
0225621684999318305,2016-11-17 18:09:06.000,Display,1,0
2956786142298366932,2017-03-11 18:25:13.000,"Organic Search, Organic Search, Organic Search",3,0
0544099410312340973,2016-12-10 18:37:41.000,Referral,1,0
9282206218253931143,2016-11-25 21:23:14.000,Direct,1,0
6056481761819241487,2017-01-23 17:34:04.000,"Referral, Referral, Referral",3,0
9953956744551076841,2017-06-07 16:07:27.000,Direct,1,0
2964132388460265320,2016-12-12 16:05:25.000,Referral,1,0
6100219091617645291,2016-12-09 02:35:45.000,"Direct, Direct",2,0
25733439009029964,2016-12-10 06:12:36.000,Organic Search,1,0
5749321926429914801,2016-12-14 04:29:49.000,"Referral, Referral",2,0
877309838741280237,2016-12-13 22:20:55.000,"Referral, Referral",2,0
2942212781099976151,2016-12-19 19:02:02.000,"PURCHASE, Organic Search",2,2
1285137808569536764,2017-02-13 20:33:16.000,PURCHASE,1,1
6793059858875608655,2017-02-15 19:18:56.000,"Direct, Referral",2,0
9197517123967159565,2017-02-27 21:03:32.000,"Referral, Referral",2,0
1036690457275487671,2017-04-21 01:10:36.000,"Organic Search, Organic Search",2,0
0220695720492664721,2017-05-16 18:50:05.000,PURCHASE,1,4
1790056396751623380,2017-05-09 23:59:20.000,"Referral, Referral, Referral, Referral, Referral, Referral",6,0
9856403899995722473,2017-07-10 18:31:57.000,"Direct, Direct",2,0
0507664246019057034,2017-07-13 22:52:30.000,"Direct, Direct",2,0
9868557064314705324,2017-07-18 17:27:22.000,Organic Search,1,0
2895356317388379178,2016-10-19 16:22:55.000,"Referral, Referral, Referral, Referral",4,0
871477912823058718,2016-10-27 17:33:24.000,"Direct, Direct, Direct, Referral, Referral",5,0
3738320234051643877,2016-10-24 14:00:13.000,PURCHASE,1,1
7894063271151919255,2016-11-08 22:35:49.000,Organic Search,1,0
2320391139447280387,2017-05-14 00:13:58.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Direct",7,0
224703071908989026,2016-12-03 20:08:31.000,"Referral, Referral",2,0
1234072966949787632,2016-12-05 00:12:23.000,Direct,1,0
9478017318518077381,2016-12-16 22:35:21.000,Referral,1,0
2942212781099976151,2016-12-13 16:51:15.000,Display,1,0
7738303201145232755,2017-01-03 20:48:23.000,"Referral, Referral",2,0
1505845633682209456,2016-12-12 15:22:45.000,Referral,1,0
9263433725589070912,2017-04-27 00:12:36.000,"Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral",10,0
5843493310673425771,2016-12-25 18:11:07.000,Referral,1,0
9908767277612583945,2016-12-27 01:42:38.000,"Organic Search, Organic Search",2,0
3449924104971285851,2017-02-01 17:58:56.000,"PURCHASE, Organic Search, Display, Display, Organic Search",5,1
5816018559064540800,2017-02-02 22:44:33.000,"Direct, Direct, Direct, Direct, Referral",5,0
3130970991190166322,2017-02-06 22:14:36.000,Organic Search,1,0
0343104487250705794,2017-02-15 04:18:51.000,"PURCHASE, Organic Search",2,2
5238919505234478700,2017-02-24 04:44:47.000,"Organic Search, Referral",2,0
0114215561909122661,2017-03-01 07:26:13.000,Direct,1,0
2048511066419559359,2017-03-07 20:11:57.000,Referral,1,0
6481826553223579425,2017-03-14 18:12:24.000,"Referral, Referral, Referral, Referral",4,0
1541266830764459196,2017-03-15 23:03:56.000,Referral,1,0
1852474862116270404,2017-03-28 04:01:53.000,PURCHASE,1,1
1238913964603377291,2017-03-23 20:49:33.000,Organic Search,1,0
7347925447338164715,2017-06-10 00:55:31.000,"Referral, Referral, Referral, Referral, Referral, Referral, Organic Search",7,0
5205547777184804145,2017-04-10 00:55:27.000,PURCHASE,1,1
4760897960136355250,2017-05-24 17:25:46.000,"Referral, Referral, Referral, Referral, Referral",5,0
1543258820368301539,2017-06-05 20:36:10.000,"Referral, Referral",2,0
1552171782171201852,2017-06-09 15:41:26.000,"Direct, Direct",2,0
9505484401754648749,2017-07-07 21:42:52.000,"PURCHASE, Referral, Referral, Referral",4,1
2249724102559347990,2017-07-26 17:32:05.000,"Referral, Referral, Referral, Referral",4,0
9926655339980503224,2017-07-24 21:09:33.000,"Direct, Direct",2,0
9039546167108792600,2017-02-09 05:42:40.000,Direct,1,0
1381206547001299402,2017-03-17 20:08:05.000,"Referral, Referral, Referral, Referral, Referral, Referral, Referral",7,0
5341271361784611942,2017-03-20 22:23:56.000,PURCHASE,1,4
1957458976293878100,2017-04-18 15:05:22.000,"PURCHASE, Display, Display, Display, Display, Display, Display, Display, Display, Display",10,5
8361920675798597013,2017-05-14 02:31:06.000,"PURCHASE, Organic Search, Organic Search",3,2
9602459823241782836,2017-07-27 18:31:40.000,"Direct, Direct, Direct",3,0
7576412479791634134,2017-05-12 19:13:28.000,"Organic Search, Organic Search",2,0
4615467220494146394,2017-07-06 05:11:16.000,"Referral, Organic Search",2,0
3742332932978201442,2017-05-30 18:33:14.000,Direct,1,0
4365071413867867273,2017-06-29 16:58:08.000,Social,1,0
7547701694662050330,2017-07-15 04:11:26.000,"Organic Search, Organic Search",2,0
5139927098906360724,2017-07-31 15:16:49.000,"Referral, Referral",2,0
0509972280802528263,2017-08-01 20:59:51.000,"Organic Search, Organic Search, Organic Search",3,0
5003419571069818890,2017-05-09 01:27:52.000,Organic Search,1,0
5610631581931690167,2017-06-13 21:25:36.000,"Organic Search, Organic Search",2,0
4005605575873365444,2016-08-26 00:02:27.000,Referral,1,0
0534798930498547151,2016-08-04 20:32:38.000,Organic Search,1,0
2447459948678913300,2016-08-04 18:26:09.000,"Direct, Direct, Direct, Direct, Referral",5,0
74075706296764845,2016-08-10 17:30:57.000,"Display, Display, Organic Search",3,0
442570016186963075,2016-08-23 13:34:40.000,"Organic Search, Referral, Referral, Referral",4,0
4248528208628232884,2016-09-06 05:13:44.000,"PURCHASE, Referral",2,1
4830184868046076720,2016-08-12 04:23:15.000,"Organic Search, Organic Search, Organic Search",3,0
4324484121871564106,2016-12-03 01:39:52.000,"Referral, Referral, Referral, Referral, Referral, Display, Referral, Referral, Referral, Referral",10,0
8816421642085267829,2016-08-15 07:04:56.000,Organic Search,1,0
0003450834640354121,2016-10-18 21:20:02.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",6,0
9807072102349488174,2016-08-26 12:57:46.000,"PURCHASE, Organic Search",2,1
9330660893585289377,2016-08-23 15:03:17.000,Organic Search,1,0
127249576187763439,2016-08-21 06:34:30.000,"Paid Search, Paid Search",2,0
5128888224452873031,2016-09-29 14:12:13.000,"PURCHASE, Referral, Referral, Referral",4,1
1169137498046427190,2016-08-30 23:20:27.000,"Referral, Referral",2,0
7756944371260493270,2016-10-13 00:39:59.000,"Direct, Referral, Referral",3,0
7785081763173787250,2016-09-24 16:05:51.000,"Referral, Referral",2,0
2530994471612598919,2016-09-28 00:06:26.000,"Referral, Referral",2,0
4285517250225207636,2016-09-21 18:21:40.000,Organic Search,1,0
2768992120032208683,2016-09-27 23:22:21.000,"Organic Search, Organic Search, Organic Search, Organic Search",4,0
545302570079415113,2017-01-13 01:33:51.000,Referral,1,0
9377429831454005466,2016-10-29 02:12:58.000,"PURCHASE, Organic Search, Organic Search, Organic Search",4,6
2913538643362383211,2016-10-05 01:45:57.000,Social,1,0
8038666867803422742,2016-12-09 08:13:49.000,Referral,1,0
6727676146823335338,2016-10-14 15:55:11.000,Paid Search,1,0
6639228698247175912,2016-11-24 15:23:03.000,"Referral, Referral, Referral",3,0
788289060362109435,2016-11-28 23:49:23.000,"Referral, Referral",2,0
6450328915033226096,2017-01-03 18:25:49.000,"Direct, Direct, Direct, Direct",4,0
1079388627585956636,2016-11-22 02:48:39.000,"Paid Search, Paid Search",2,0
6696207158105789561,2016-12-16 18:16:43.000,"Organic Search, Organic Search",2,0
5879189305349392222,2016-12-03 19:11:35.000,Referral,1,0
1232482218170292968,2017-01-11 02:34:21.000,"Direct, Direct",2,0
5505580572887892960,2016-12-11 01:33:56.000,Organic Search,1,0
5948399215486527929,2016-12-14 22:27:20.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",5,0
7231437685885066535,2017-02-14 21:28:53.000,"PURCHASE, Referral, Referral, Referral, Referral, Referral",6,1
7930731506451371847,2017-01-18 23:36:57.000,Referral,1,0
1925633389522225305,2017-02-07 17:59:26.000,Organic Search,1,0
0460590127025597143,2017-01-13 14:31:56.000,"Referral, Referral",2,0
7323947562520019941,2017-03-29 13:35:20.000,"PURCHASE, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",7,1
3136743370771670654,2017-03-17 18:54:35.000,"Paid Search, Referral, Paid Search",3,0
8558475151840397703,2017-04-07 18:13:39.000,"Referral, Referral",2,0
2689318104904444038,2017-03-11 04:14:22.000,Direct,1,0
7266739596439998508,2017-04-05 00:18:54.000,PURCHASE,1,3
5453814942218700103,2017-03-22 02:43:39.000,"Organic Search, Organic Search",2,0
079656074413776629,2017-03-27 14:49:25.000,PURCHASE,1,1
2558254017558848934,2017-05-01 20:01:44.000,Referral,1,0
3287424336851494398,2017-05-02 13:34:53.000,PURCHASE,1,5
3189618204089250537,2017-06-06 20:09:38.000,"Referral, Referral",2,0
9448751983627817237,2017-07-11 05:04:13.000,Referral,1,0
4242693912596237127,2017-07-07 17:45:10.000,Organic Search,1,0
4274511861314211339,2017-07-14 07:01:12.000,Direct,1,0
2128287929750116366,2017-06-28 03:40:40.000,"Organic Search, Direct, Direct",3,0
2920116282116200226,2016-08-26 19:19:47.000,Social,1,0
2003719620641352767,2016-09-14 20:19:11.000,"Organic Search, Organic Search, Organic Search",3,0
3188368730358313533,2016-10-03 22:41:50.000,Direct,1,0
698203322681818933,2016-10-03 15:20:38.000,"Direct, Direct",2,0
7542872879801361567,2016-10-04 19:57:22.000,Referral,1,0
155711517942843047,2017-01-03 19:16:15.000,"Referral, Referral, Organic Search, Organic Search",4,0
7311242886083854158,2016-11-10 23:37:22.000,"Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct",8,0
7520548445569838487,2016-10-24 14:07:36.000,"Direct, Paid Search",2,0
9805083893536695604,2016-11-01 19:06:49.000,"Direct, Direct",2,0
1642230725550397951,2016-11-28 20:30:31.000,"Organic Search, Referral",2,0
8918875846126233398,2017-01-23 19:02:34.000,"Direct, Display, Display, Display, Display, Display, Display, Display, Display",9,0
6103994353866186506,2017-01-09 00:44:31.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",6,0
0223683667601132018,2016-12-06 21:49:21.000,"Paid Search, Paid Search, Paid Search, Paid Search, Paid Search",5,0
005339642194263188,2016-12-16 17:46:39.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",13,0
3213274881393839783,2016-12-14 15:10:39.000,Direct,1,0
6976057682793576646,2017-01-01 03:23:57.000,"Referral, Referral, Referral",3,0
1758403603414007957,2017-01-19 21:30:48.000,"Organic Search, Organic Search, Organic Search",3,0
6022725401734649731,2017-01-26 00:16:54.000,"Referral, Referral",2,0
5969191050952048751,2017-01-29 19:07:10.000,Organic Search,1,0
0906961330340669974,2017-02-23 17:43:12.000,PURCHASE,1,1
489387095051650874,2017-03-19 21:19:23.000,"Direct, Organic Search, Organic Search",3,0
2402527199731150932,2017-04-17 12:33:07.000,PURCHASE,1,11
939020494867094014,2017-04-03 16:44:34.000,"Organic Search, Organic Search, Organic Search, Organic Search",4,0
4928384463163013533,2017-03-26 18:54:20.000,Referral,1,0
253197226133513839,2017-03-26 01:31:11.000,Organic Search,1,0
8410353231365247459,2017-06-28 13:31:37.000,PURCHASE,1,2
3245361038398109550,2017-03-31 16:20:45.000,Organic Search,1,0
3404526408923397238,2017-04-28 01:37:32.000,Referral,1,0
881166026873081385,2017-04-11 18:13:15.000,Referral,1,0
1337744272385974839,2017-06-20 19:54:08.000,Organic Search,1,0
9732382276114221984,2017-04-21 16:37:22.000,Referral,1,0
7109067475137212038,2017-04-29 01:30:52.000,Referral,1,0
140406319378490383,2017-04-24 16:13:41.000,Referral,1,0
3506253985459951484,2017-05-03 20:26:48.000,"Direct, Referral",2,0
8726813153683135107,2017-08-01 14:17:42.000,PURCHASE,1,1
4950411203281265700,2017-07-31 23:42:20.000,"PURCHASE, Direct, Direct",3,2
1989547808289808392,2017-05-08 19:00:31.000,"Referral, Referral",2,0
158490408567482105,2017-05-10 16:45:46.000,Referral,1,0
2543896097453171324,2017-05-12 05:15:39.000,Organic Search,1,0
5484192431501913475,2017-06-14 02:20:19.000,"Referral, Referral, Referral, Referral",4,0
4375149336105085675,2017-06-07 00:43:41.000,Direct,1,0
6426341208737197562,2017-06-11 21:47:07.000,Referral,1,0
4105754576329014219,2017-07-06 02:38:25.000,Direct,1,0
1379238346343753194,2017-06-25 11:13:03.000,"Organic Search, Organic Search",2,0
7457632959414021289,2017-06-30 21:12:14.000,"Referral, Referral",2,0
4771113671766892657,2017-06-30 20:09:20.000,"Referral, Referral, Referral, Referral, Referral, Referral",6,0
0363878417378060116,2017-07-18 15:06:54.000,Referral,1,0
5056841379210378275,2017-07-16 07:00:04.000,"Organic Search, Organic Search, Organic Search, Organic Search",4,0
4884778281436388667,2016-11-28 20:13:13.000,"Referral, Referral",2,0
904113296448524053,2016-12-02 16:41:10.000,Referral,1,0
5274155792937866169,2017-03-05 19:00:04.000,"Referral, Referral, Referral",3,0
7296264109687715813,2017-04-07 07:00:02.000,Referral,1,0
3955127543379144640,2017-05-01 15:14:31.000,"Referral, Referral",2,0
1476938238176225678,2017-07-11 14:51:56.000,"PURCHASE, Referral",2,2
9661775944684760384,2017-05-24 19:18:29.000,"Referral, Referral",2,0
8355761719753398617,2017-05-19 14:56:16.000,"Organic Search, Organic Search",2,0
1135520399480349729,2017-05-30 06:04:52.000,"Referral, Referral",2,0
2623046443543317941,2017-06-18 21:56:42.000,"Referral, Referral",2,0
0183218035021860438,2017-07-10 23:56:16.000,PURCHASE,1,1
081281456829886913,2017-07-22 22:03:24.000,"Referral, Referral",2,0
806992249032686650,2017-07-14 14:48:09.000,"PURCHASE, Referral",2,1
7238649130733042064,2017-07-19 12:17:35.000,"Display, Display, Referral",3,0
3907770685196037697,2016-08-01 20:49:39.000,"Direct, Organic Search, Organic Search",3,0
4906093596537402992,2016-08-25 22:25:24.000,"Referral, Referral",2,0
8436426603099391262,2016-09-02 01:54:37.000,"PURCHASE, Referral, Referral, Referral, Referral, Referral, Referral",7,1
9709755708205339245,2016-08-10 15:45:03.000,Referral,1,0
4473177961901728664,2016-08-10 23:16:23.000,"Referral, Referral, Referral",3,0
831129647030620567,2016-10-11 22:35:42.000,"Referral, Referral, Referral, Referral, Referral, Referral, Referral",7,0
7189989800281794676,2016-09-11 03:37:45.000,Direct,1,0
7247422069602042968,2016-08-16 20:49:29.000,Referral,1,0
5305435864968398252,2016-09-06 13:10:11.000,Affiliates,1,0
1449902026609269877,2016-08-26 08:28:45.000,"Organic Search, Organic Search",2,0
3388245352087757208,2016-10-15 01:59:33.000,"Organic Search, Organic Search, Referral, Paid Search",4,0
9813933631966543232,2016-09-01 14:27:42.000,Direct,1,0
7743552132615586742,2016-09-16 15:26:11.000,PURCHASE,1,1
8867685262588027601,2016-10-03 17:04:48.000,"Referral, Referral, Referral, Referral, Referral, Referral",6,0
0412089515434398683,2017-04-26 12:32:55.000,"Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral",8,0
9005201499963725625,2016-11-28 18:50:13.000,"Paid Search, Paid Search, Paid Search, Paid Search, Referral, Referral, Referral, Referral, Organic Search, Paid Search",10,0
6903095151297107595,2016-12-01 17:16:37.000,"PURCHASE, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct",11,2
0060552898118020687,2016-10-16 18:24:10.000,Referral,1,0
8436426603099391262,2016-11-04 13:17:52.000,"PURCHASE, Referral, Organic Search, Referral",4,4
0643723713237461327,2016-11-21 21:16:04.000,"Referral, Referral",2,0
2503504680943602888,2016-11-30 16:11:02.000,"Direct, Direct, Direct, Direct",4,0
8924760956022529477,2016-12-15 18:21:10.000,"Direct, Direct, Referral, Referral, Referral",5,0
6431612783925997248,2016-12-05 21:55:18.000,"Paid Search, Organic Search, Organic Search",3,0
5881420815591584294,2017-03-06 17:09:55.000,"PURCHASE, Referral",2,1
0827721047010562264,2016-12-13 17:08:27.000,Referral,1,0
6168219447090843569,2016-12-16 05:40:10.000,Organic Search,1,0
1081131800379517088,2016-12-16 16:07:23.000,Organic Search,1,0
7819378251108446311,2016-12-24 19:35:28.000,"Organic Search, Organic Search, Organic Search",3,0
0159084910202112487,2017-01-04 17:53:33.000,Direct,1,0
6587875124073983247,2017-01-25 17:43:53.000,Organic Search,1,0
9596568187246807844,2017-01-30 20:53:19.000,Referral,1,0
9034814434587721345,2017-01-31 00:13:40.000,Direct,1,0
0264439262506145643,2017-02-07 15:55:05.000,Referral,1,0
4765001446497893727,2017-03-17 18:24:25.000,Direct,1,0
5287517205291863674,2017-04-05 10:11:34.000,"Direct, Direct",2,0
5342287440571105823,2017-03-07 21:26:35.000,Referral,1,0
0290663072707523580,2017-03-14 19:49:31.000,PURCHASE,1,2
8003711571072690789,2017-06-01 15:23:49.000,"Referral, Referral, Referral, Referral",4,0
7298416213438900925,2017-04-05 20:28:50.000,Organic Search,1,0
0756687281868981844,2017-04-19 19:30:28.000,"Organic Search, Organic Search, Organic Search",3,0
547013638763660090,2017-05-03 19:56:04.000,"Direct, Referral",2,0
8793305437694814320,2017-05-02 17:21:05.000,"Referral, Referral",2,0
5483156497557634103,2017-05-03 21:46:37.000,Social,1,0
3745235510476346702,2016-09-23 09:18:45.000,"Organic Search, Organic Search",2,0
5697412043275754287,2016-10-19 15:06:21.000,"Direct, Direct",2,0
7637940533127194777,2016-12-08 20:32:57.000,"Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral",8,0
2937923833297072633,2016-10-13 00:02:40.000,"Direct, Direct",2,0
5314537357116205393,2016-10-26 13:23:34.000,Organic Search,1,0
5430879576678891336,2016-11-16 17:50:12.000,Direct,1,0
2444379082594823080,2016-11-14 02:44:28.000,"Organic Search, Organic Search",2,0
7619394198510596551,2016-11-18 17:19:40.000,Referral,1,0
0358654455062914123,2016-11-22 17:50:15.000,Direct,1,0
1515533480532794253,2016-12-23 00:06:44.000,PURCHASE,1,1
8176423825601532068,2017-02-12 20:02:50.000,Organic Search,1,0
6858581199056101379,2017-02-26 18:50:50.000,Referral,1,0
9349161317881541522,2017-03-15 05:40:28.000,"Organic Search, Social, Social",3,0
4531247843823782323,2017-04-14 16:34:21.000,"PURCHASE, Organic Search, Organic Search, Organic Search",4,1
05879659021728039,2017-04-21 15:15:27.000,"Organic Search, Organic Search, Organic Search",3,0
9585994831948642933,2017-04-11 21:57:43.000,Direct,1,0
1205098047899006231,2017-07-07 16:11:50.000,"Direct, Direct, Direct, Direct, Direct",5,0
9441031549900042682,2017-04-16 12:26:57.000,"PURCHASE, Referral",2,1
7178918530572590590,2017-04-25 16:25:50.000,"Referral, Referral",2,0
1202230602124911940,2017-04-26 21:24:52.000,Referral,1,0
2507708267031281102,2017-05-22 05:37:22.000,"Referral, Organic Search, Referral",3,0
4671049020900082348,2017-06-13 14:50:14.000,"Referral, Referral",2,0
3888042706246168759,2017-06-14 19:41:33.000,"Referral, Referral",2,0
5342879446684210628,2017-07-05 13:39:37.000,Organic Search,1,0
0652202420147185334,2017-07-25 16:45:11.000,Organic Search,1,0
4578640586284138624,2016-10-11 00:52:21.000,PURCHASE,1,4
8740176326132717435,2016-11-02 17:05:29.000,"PURCHASE, Organic Search",2,2
4258400920909579017,2017-04-28 23:10:14.000,Direct,1,0
4008726419400228329,2017-03-09 21:54:57.000,"Referral, Referral",2,0
354897802426513779,2017-04-11 13:12:28.000,Referral,1,0
4118472468366626985,2017-05-03 01:56:47.000,"Organic Search, Organic Search",2,0
6459887177399853583,2017-04-09 05:05:22.000,Organic Search,1,0
4358918846442674981,2017-06-12 18:28:00.000,"PURCHASE, Referral, Referral",3,3
4509141952596688546,2017-05-06 01:47:05.000,Organic Search,1,0
157019484210987302,2017-07-22 14:37:08.000,"PURCHASE, Direct, Direct, Direct, Direct, Direct, Display",7,1
5286653810282194817,2017-07-17 19:41:21.000,"Organic Search, Organic Search, Organic Search",3,0
4587210925935196615,2017-07-16 21:23:20.000,Organic Search,1,0
1999942187402858600,2017-07-19 17:27:54.000,Referral,1,0
2779594039917451826,2017-07-24 18:02:34.000,"Referral, Referral",2,0
