VISITOR_ID,PURCHASE_SESSION_ID,TOUCHPOINT_SESSION_ID,TOUCHPOINT_CHANNEL_GROUPING,LINEAR_CREDIT_TRANSACTIONS,LINEAR_CREDIT_REVENUE,LAST_TOUCH_CREDIT_TRANSACTIONS,LAST_TOUCH_CREDIT_REVENUE
6944407004438928008,6944407004438928008-1480935985-1480935985,6944407004438928008-1478704136-1478704136,Organic Search,0.333333,12.526666667,0,0
8669188840409334896,8669188840409334896-1501361621-1501361621,8669188840409334896-1496625236-1496625236,Paid Search,0.333333,3.663333333,0,0
8669188840409334896,8669188840409334896-1501361621-1501361621,8669188840409334896-1501360188-1501360188,Paid Search,0.333333,3.663333333,0,0
8669188840409334896,8669188840409334896-1501361621-1501361621,8669188840409334896-1501361621-1501361621,Organic Search,0.333333,3.663333333,1,10.99
2294757944914427558,2294757944914427558-1481657324-1481657324,2294757944914427558-1478727531-1478727531,Referral,0.083333,43.003333333,0,0
2294757944914427558,2294757944914427558-1481657324-1481657324,2294757944914427558-1472751102-1472751102,Referral,0.083333,43.003333333,0,0
2294757944914427558,2294757944914427558-1481657324-1481657324,2294757944914427558-1478717765-1478717765,Referral,0.083333,43.003333333,0,0
2294757944914427558,2294757944914427558-1481657324-1481657324,2294757944914427558-1481657324-1481657324,Referral,0.083333,43.003333333,1,516.04
2294757944914427558,2294757944914427558-1481657324-1481657324,2294757944914427558-1477500637-1477500637,Referral,0.083333,43.003333333,0,0
2294757944914427558,2294757944914427558-1481657324-1481657324,2294757944914427558-1480999843-1480999843,Direct,0.083333,43.003333333,0,0
2294757944914427558,2294757944914427558-1481657324-1481657324,2294757944914427558-1480999879-1480999879,Referral,0.083333,43.003333333,0,0
2294757944914427558,2294757944914427558-1481657324-1481657324,2294757944914427558-1473442367-1473442367,Referral,0.083333,43.003333333,0,0
2294757944914427558,2294757944914427558-1481657324-1481657324,2294757944914427558-1477076669-1477076669,Referral,0.083333,43.003333333,0,0
2294757944914427558,2294757944914427558-1481657324-1481657324,2294757944914427558-1472677977-1472677977,Referral,0.083333,43.003333333,0,0
2294757944914427558,2294757944914427558-1481657324-1481657324,2294757944914427558-1475784366-1475784366,Referral,0.083333,43.003333333,0,0
2294757944914427558,2294757944914427558-1481657324-1481657324,2294757944914427558-1471312343-1471312343,Referral,0.083333,43.003333333,0,0
5789628268074280391,5789628268074280391-1482525013-1482525013,5789628268074280391-1477526257-1477526257,Direct,0.200000,10.358,0,0
5789628268074280391,5789628268074280391-1482525013-1482525013,5789628268074280391-1475982067-1475982067,Referral,0.200000,10.358,0,0
5789628268074280391,5789628268074280391-1482525013-1482525013,5789628268074280391-1482525013-1482525013,Referral,0.200000,10.358,1,51.79
5789628268074280391,5789628268074280391-1482525013-1482525013,5789628268074280391-1477000037-1477000037,Referral,0.200000,10.358,0,0
5789628268074280391,5789628268074280391-1482525013-1482525013,5789628268074280391-1477866452-1477866452,Referral,0.200000,10.358,0,0
987691770768938785,987691770768938785-1481235321-1481235321,987691770768938785-1481068162-1481068162,Referral,0.200000,163.22,0,0
987691770768938785,987691770768938785-1481235321-1481235321,987691770768938785-1481064205-1481064205,Referral,0.200000,163.22,0,0
987691770768938785,987691770768938785-1481235321-1481235321,987691770768938785-1481145390-1481145390,Display,0.200000,163.22,0,0
987691770768938785,987691770768938785-1481235321-1481235321,987691770768938785-1478113682-1478113682,Referral,0.200000,163.22,0,0
987691770768938785,987691770768938785-1481235321-1481235321,987691770768938785-1481235321-1481235321,Display,0.200000,163.22,1,816.1
7999024439305263613,7999024439305263613-1474318339-1474318339,7999024439305263613-1471910423-1471910423,Referral,0.100000,2.919,0,0
7999024439305263613,7999024439305263613-1474318339-1474318339,7999024439305263613-1470936980-1470936980,Referral,0.100000,2.919,0,0
7999024439305263613,7999024439305263613-1474318339-1474318339,7999024439305263613-1474318339-1474318339,Referral,0.100000,2.919,1,29.19
7999024439305263613,7999024439305263613-1474318339-1474318339,7999024439305263613-1471996990-1471996990,Referral,0.100000,2.919,0,0
7999024439305263613,7999024439305263613-1474318339-1474318339,7999024439305263613-1472850534-1472850534,Referral,0.100000,2.919,0,0
7999024439305263613,7999024439305263613-1474318339-1474318339,7999024439305263613-1472686555-1472686555,Organic Search,0.100000,2.919,0,0
7999024439305263613,7999024439305263613-1474318339-1474318339,7999024439305263613-1470695512-1470695512,Referral,0.100000,2.919,0,0
7999024439305263613,7999024439305263613-1474318339-1474318339,7999024439305263613-1474311004-1474311004,Referral,0.100000,2.919,0,0
7999024439305263613,7999024439305263613-1474318339-1474318339,7999024439305263613-1471907943-1471907943,Referral,0.100000,2.919,0,0
7999024439305263613,7999024439305263613-1474318339-1474318339,7999024439305263613-1471993322-1471993322,Referral,0.100000,2.919,0,0
3656215501791704148,3656215501791704148-1472061530-1472061530,3656215501791704148-1471381123-1471381123,Organic Search,0.142857,4.428571429,0,0
3656215501791704148,3656215501791704148-1472061530-1472061530,3656215501791704148-1472061530-1472061530,Organic Search,0.142857,4.428571429,1,31
3656215501791704148,3656215501791704148-1472061530-1472061530,3656215501791704148-1471304292-1471304292,Organic Search,0.142857,4.428571429,0,0
3656215501791704148,3656215501791704148-1472061530-1472061530,3656215501791704148-1470857801-1470857801,Organic Search,0.142857,4.428571429,0,0
3656215501791704148,3656215501791704148-1472061530-1472061530,3656215501791704148-1471299880-1471299880,Organic Search,0.142857,4.428571429,0,0
3656215501791704148,3656215501791704148-1472061530-1472061530,3656215501791704148-1472051304-1472051304,Organic Search,0.142857,4.428571429,0,0
3656215501791704148,3656215501791704148-1472061530-1472061530,3656215501791704148-1471365039-1471365039,Paid Search,0.142857,4.428571429,0,0
7023410125494623482,7023410125494623482-1490108481-1490108481,7023410125494623482-1473957914-1473957914,Referral,0.066667,8.729333333,0,0
7023410125494623482,7023410125494623482-1490108481-1490108481,7023410125494623482-1489426430-1489426430,Referral,0.066667,8.729333333,0,0
7023410125494623482,7023410125494623482-1490108481-1490108481,7023410125494623482-1470079181-1470079181,Referral,0.066667,8.729333333,0,0
7023410125494623482,7023410125494623482-1490108481-1490108481,7023410125494623482-1490020847-1490020847,Referral,0.066667,8.729333333,0,0
7023410125494623482,7023410125494623482-1490108481-1490108481,7023410125494623482-1470324815-1470324815,Referral,0.066667,8.729333333,0,0
7023410125494623482,7023410125494623482-1490108481-1490108481,7023410125494623482-1472672117-1472672117,Referral,0.066667,8.729333333,0,0
7023410125494623482,7023410125494623482-1490108481-1490108481,7023410125494623482-1488570625-1488570625,Referral,0.066667,8.729333333,0,0
7023410125494623482,7023410125494623482-1490108481-1490108481,7023410125494623482-1474472981-1474472981,Referral,0.066667,8.729333333,0,0
7023410125494623482,7023410125494623482-1490108481-1490108481,7023410125494623482-1490108481-1490108481,Referral,0.066667,8.729333333,1,130.94
7023410125494623482,7023410125494623482-1490108481-1490108481,7023410125494623482-1482337156-1482337156,Referral,0.066667,8.729333333,0,0
7023410125494623482,7023410125494623482-1490108481-1490108481,7023410125494623482-1489784022-1489784022,Organic Search,0.066667,8.729333333,0,0
7023410125494623482,7023410125494623482-1490108481-1490108481,7023410125494623482-1485278022-1485278022,Referral,0.066667,8.729333333,0,0
7023410125494623482,7023410125494623482-1490108481-1490108481,7023410125494623482-1481650011-1481650011,Referral,0.066667,8.729333333,0,0
7023410125494623482,7023410125494623482-1490108481-1490108481,7023410125494623482-1478279999-1478279999,Referral,0.066667,8.729333333,0,0
7023410125494623482,7023410125494623482-1490108481-1490108481,7023410125494623482-1489783614-1489783614,Referral,0.066667,8.729333333,0,0
856273082667959194,856273082667959194-1501270824-1501270824,856273082667959194-1500567790-1500567790,Referral,0.090909,3.496363636,0,0
856273082667959194,856273082667959194-1501270824-1501270824,856273082667959194-1499819340-1499819340,Referral,0.090909,3.496363636,0,0
856273082667959194,856273082667959194-1501270824-1501270824,856273082667959194-1501106417-1501106417,Referral,0.090909,3.496363636,0,0
856273082667959194,856273082667959194-1501270824-1501270824,856273082667959194-1500931750-1500931750,Referral,0.090909,3.496363636,0,0
856273082667959194,856273082667959194-1501270824-1501270824,856273082667959194-1501270824-1501270824,Referral,0.090909,3.496363636,1,38.46
856273082667959194,856273082667959194-1501270824-1501270824,856273082667959194-1499459410-1499459410,Organic Search,0.090909,3.496363636,0,0
856273082667959194,856273082667959194-1501270824-1501270824,856273082667959194-1500331302-1500331302,Referral,0.090909,3.496363636,0,0
856273082667959194,856273082667959194-1501270824-1501270824,856273082667959194-1500481746-1500481746,Referral,0.090909,3.496363636,0,0
856273082667959194,856273082667959194-1501270824-1501270824,856273082667959194-1500309285-1500309285,Referral,0.090909,3.496363636,0,0
856273082667959194,856273082667959194-1501270824-1501270824,856273082667959194-1499788753-1499788753,Referral,0.090909,3.496363636,0,0
856273082667959194,856273082667959194-1501270824-1501270824,856273082667959194-1500670195-1500670195,Referral,0.090909,3.496363636,0,0
8959460688137585797,8959460688137585797-1475690105-1475690105,8959460688137585797-1475681333-1475681333,Direct,0.333333,16.33,0,0
8959460688137585797,8959460688137585797-1475690105-1475690105,8959460688137585797-1475690105-1475690105,Organic Search,0.333333,16.33,1,48.99
8959460688137585797,8959460688137585797-1475690105-1475690105,8959460688137585797-1475450371-1475450371,Direct,0.333333,16.33,0,0
627911872499384695,627911872499384695-1497895393-1497895393,627911872499384695-1497495496-1497495496,Organic Search,0.166667,21.955,0,0
627911872499384695,627911872499384695-1497895393-1497895393,627911872499384695-1497495425-1497495425,Referral,0.166667,21.955,0,0
627911872499384695,627911872499384695-1497895393-1497895393,627911872499384695-1497385259-1497385259,Referral,0.166667,21.955,0,0
627911872499384695,627911872499384695-1497895393-1497895393,627911872499384695-1497893473-1497893473,Organic Search,0.166667,21.955,0,0
627911872499384695,627911872499384695-1497895393-1497895393,627911872499384695-1497895393-1497895393,Organic Search,0.166667,21.955,1,131.73
627911872499384695,627911872499384695-1497895393-1497895393,627911872499384695-1497636858-1497636858,Organic Search,0.166667,21.955,0,0
9826816980924031810,9826816980924031810-1490368156-1490368156,9826816980924031810-1488215863-1488215863,Referral,0.250000,10.545,0,0
9826816980924031810,9826816980924031810-1490368156-1490368156,9826816980924031810-1490304686-1490304686,Referral,0.250000,10.545,0,0
9826816980924031810,9826816980924031810-1490368156-1490368156,9826816980924031810-1490368156-1490368156,Referral,0.250000,10.545,1,42.18
9826816980924031810,9826816980924031810-1490368156-1490368156,9826816980924031810-1476390732-1476390732,Organic Search,0.250000,10.545,0,0
4560598885300753163,4560598885300753163-1493765325-1493765325,4560598885300753163-1493765325-1493765325,Social,0.333333,11.53,1,34.59
4560598885300753163,4560598885300753163-1493765325-1493765325,4560598885300753163-1493420717-1493420717,Referral,0.333333,11.53,0,0
4560598885300753163,4560598885300753163-1493765325-1493765325,4560598885300753163-1493420787-1493420787,Social,0.333333,11.53,0,0
8844888920708607331,8844888920708607331-1494514560-1494514560,8844888920708607331-1494272341-1494272341,Direct,0.500000,64.49,0,0
8844888920708607331,8844888920708607331-1494514560-1494514560,8844888920708607331-1494514560-1494514560,Referral,0.500000,64.49,1,128.98
4119448635627172848,4119448635627172848-1500066098-1500066098,4119448635627172848-1500065879-1500065879,Organic Search,0.500000,32.49,0,0
4119448635627172848,4119448635627172848-1500066098-1500066098,4119448635627172848-1500066098-1500066098,Referral,0.500000,32.49,1,64.98
7303461177926085857,7303461177926085857-1500826999-1500826999,7303461177926085857-1496065189-1496065189,Direct,0.333333,35.65,0,0
7303461177926085857,7303461177926085857-1500826999-1500826999,7303461177926085857-1495912432-1495912432,Direct,0.333333,35.65,0,0
7303461177926085857,7303461177926085857-1500826999-1500826999,7303461177926085857-1500826999-1500826999,Organic Search,0.333333,35.65,1,106.95
7290041530133609917,7290041530133609917-1492033861-1492033861,7290041530133609917-1491014831-1491014831,Referral,0.250000,17.9875,0,0
7290041530133609917,7290041530133609917-1492033861-1492033861,7290041530133609917-1490927043-1490927043,Referral,0.250000,17.9875,0,0
7290041530133609917,7290041530133609917-1492033861-1492033861,7290041530133609917-1492033861-1492033861,Paid Search,0.250000,17.9875,1,71.95
7290041530133609917,7290041530133609917-1492033861-1492033861,7290041530133609917-1491009669-1491009669,Referral,0.250000,17.9875,0,0
7282705298132684237,7282705298132684237-1487463809-1487463809,7282705298132684237-1487463654-1487463654,Organic Search,0.500000,26.555,0,0
7282705298132684237,7282705298132684237-1487463809-1487463809,7282705298132684237-1487463809-1487463809,Referral,0.500000,26.555,1,53.11
3408469727987156299,3408469727987156299-1480610159-1480610159,3408469727987156299-1480439682-1480439682,Direct,0.200000,29.786,0,0
3408469727987156299,3408469727987156299-1480610159-1480610159,3408469727987156299-1480610159-1480610159,Referral,0.200000,29.786,1,148.93
3408469727987156299,3408469727987156299-1480610159-1480610159,3408469727987156299-1480603396-1480603396,Referral,0.200000,29.786,0,0
3408469727987156299,3408469727987156299-1480610159-1480610159,3408469727987156299-1480441089-1480441089,Referral,0.200000,29.786,0,0
3408469727987156299,3408469727987156299-1480610159-1480610159,3408469727987156299-1480450216-1480450216,Referral,0.200000,29.786,0,0
4305270415377533885,4305270415377533885-1485499587-1485499587,4305270415377533885-1479232407-1479232407,Referral,0.200000,16.352,0,0
4305270415377533885,4305270415377533885-1485499587-1485499587,4305270415377533885-1479152604-1479152604,Direct,0.200000,16.352,0,0
4305270415377533885,4305270415377533885-1485499587-1485499587,4305270415377533885-1485499587-1485499587,Referral,0.200000,16.352,1,81.76
4305270415377533885,4305270415377533885-1485499587-1485499587,4305270415377533885-1479842273-1479842273,Referral,0.200000,16.352,0,0
4305270415377533885,4305270415377533885-1485499587-1485499587,4305270415377533885-1479754960-1479754960,Referral,0.200000,16.352,0,0
2158257269735455737,2158257269735455737-1499593880-1499593880,2158257269735455737-1499587741-1499587741,Paid Search,0.333333,5.83,0,0
2158257269735455737,2158257269735455737-1499593880-1499593880,2158257269735455737-1499543041-1499543041,Organic Search,0.333333,5.83,0,0
2158257269735455737,2158257269735455737-1499593880-1499593880,2158257269735455737-1499593880-1499593880,Organic Search,0.333333,5.83,1,17.49
0481361866832333678,0481361866832333678-1470585595-1470585595,0481361866832333678-1470141203-1470141203,Direct,0.500000,34.84,0,0
0481361866832333678,0481361866832333678-1470585595-1470585595,0481361866832333678-1470585595-1470585595,Organic Search,0.500000,34.84,1,69.68
9048067102444753039,9048067102444753039-1476717807-1476717807,9048067102444753039-1476373313-1476373313,Referral,0.111111,8.702222222,0,0
9048067102444753039,9048067102444753039-1476717807-1476717807,9048067102444753039-1472908741-1472908741,Direct,0.111111,8.702222222,0,0
9048067102444753039,9048067102444753039-1476717807-1476717807,9048067102444753039-1476230037-1476230037,Referral,0.111111,8.702222222,0,0
9048067102444753039,9048067102444753039-1476717807-1476717807,9048067102444753039-1470065045-1470065045,Direct,0.111111,8.702222222,0,0
9048067102444753039,9048067102444753039-1476717807-1476717807,9048067102444753039-1470659899-1470659899,Direct,0.111111,8.702222222,0,0
9048067102444753039,9048067102444753039-1476717807-1476717807,9048067102444753039-1475781980-1475781980,Referral,0.111111,8.702222222,0,0
9048067102444753039,9048067102444753039-1476717807-1476717807,9048067102444753039-1476062756-1476062756,Referral,0.111111,8.702222222,0,0
9048067102444753039,9048067102444753039-1476717807-1476717807,9048067102444753039-1472908801-1472908801,Referral,0.111111,8.702222222,0,0
9048067102444753039,9048067102444753039-1476717807-1476717807,9048067102444753039-1476717807-1476717807,Referral,0.111111,8.702222222,1,78.32
157019484210987302,157019484210987302-1500734220-1500734228,157019484210987302-1498443841-1498443885,Direct,0.125000,38.42625,0,0
157019484210987302,157019484210987302-1500734220-1500734228,157019484210987302-1494211816-1494211823,Direct,0.125000,38.42625,0,0
157019484210987302,157019484210987302-1500734220-1500734228,157019484210987302-1499079894-1499079894,Display,0.125000,38.42625,0,0
157019484210987302,157019484210987302-1500734220-1500734228,157019484210987302-1497153220-1497153223,Direct,0.125000,38.42625,0,0
157019484210987302,157019484210987302-1500734220-1500734228,157019484210987302-1500734220-1500734228,Display,0.125000,38.42625,1,307.41
157019484210987302,157019484210987302-1500734220-1500734228,157019484210987302-1494098097-1494098102,Direct,0.125000,38.42625,0,0
157019484210987302,157019484210987302-1500734220-1500734228,157019484210987302-1496855870-1496855870,Direct,0.125000,38.42625,0,0
157019484210987302,157019484210987302-1500734220-1500734228,157019484210987302-1497360352-1497360355,Direct,0.125000,38.42625,0,0
4518084412353571470,4518084412353571470-1495418986-1495418986,4518084412353571470-1494617538-1494617538,Direct,0.058824,3.936470588,0,0
4518084412353571470,4518084412353571470-1495418986-1495418986,4518084412353571470-1493909206-1493909206,Direct,0.058824,3.936470588,0,0
4518084412353571470,4518084412353571470-1495418986-1495418986,4518084412353571470-1493995528-1493995528,Direct,0.058824,3.936470588,0,0
4518084412353571470,4518084412353571470-1495418986-1495418986,4518084412353571470-1493929078-1493929078,Direct,0.058824,3.936470588,0,0
4518084412353571470,4518084412353571470-1495418986-1495418986,4518084412353571470-1494363769-1494363769,Direct,0.058824,3.936470588,0,0
4518084412353571470,4518084412353571470-1495418986-1495418986,4518084412353571470-1494899746-1494899746,Organic Search,0.058824,3.936470588,0,0
4518084412353571470,4518084412353571470-1495418986-1495418986,4518084412353571470-1495418986-1495418986,Organic Search,0.058824,3.936470588,1,66.92
4518084412353571470,4518084412353571470-1495418986-1495418986,4518084412353571470-1494549446-1494549446,Direct,0.058824,3.936470588,0,0
4518084412353571470,4518084412353571470-1495418986-1495418986,4518084412353571470-1494615598-1494615598,Direct,0.058824,3.936470588,0,0
4518084412353571470,4518084412353571470-1495418986-1495418986,4518084412353571470-1494898563-1494898563,Direct,0.058824,3.936470588,0,0
4518084412353571470,4518084412353571470-1495418986-1495418986,4518084412353571470-1494012844-1494012844,Direct,0.058824,3.936470588,0,0
4518084412353571470,4518084412353571470-1495418986-1495418986,4518084412353571470-1494526343-1494526343,Direct,0.058824,3.936470588,0,0
4518084412353571470,4518084412353571470-1495418986-1495418986,4518084412353571470-1494628583-1494628583,Direct,0.058824,3.936470588,0,0
4518084412353571470,4518084412353571470-1495418986-1495418986,4518084412353571470-1493745144-1493745144,Direct,0.058824,3.936470588,0,0
4518084412353571470,4518084412353571470-1495418986-1495418986,4518084412353571470-1493869377-1493869377,Direct,0.058824,3.936470588,0,0
4518084412353571470,4518084412353571470-1495418986-1495418986,4518084412353571470-1494000232-1494000232,Direct,0.058824,3.936470588,0,0
4518084412353571470,4518084412353571470-1495418986-1495418986,4518084412353571470-1493915631-1493915631,Direct,0.058824,3.936470588,0,0
6315186081993676897,6315186081993676897-1498155403-1498155403,6315186081993676897-1498155403-1498155403,Organic Search,0.250000,8.995,1,35.98
6315186081993676897,6315186081993676897-1498155403-1498155403,6315186081993676897-1495151095-1495151095,Direct,0.250000,8.995,0,0
6315186081993676897,6315186081993676897-1498155403-1498155403,6315186081993676897-1495168771-1495168771,Organic Search,0.250000,8.995,0,0
6315186081993676897,6315186081993676897-1498155403-1498155403,6315186081993676897-1495151208-1495151208,Organic Search,0.250000,8.995,0,0
187116230369481128,187116230369481128-1497294154-1497294154,187116230369481128-1494257762-1494257762,Direct,0.200000,4.828,0,0
187116230369481128,187116230369481128-1497294154-1497294154,187116230369481128-1497283760-1497283760,Referral,0.200000,4.828,0,0
187116230369481128,187116230369481128-1497294154-1497294154,187116230369481128-1494002517-1494002517,Direct,0.200000,4.828,0,0
187116230369481128,187116230369481128-1497294154-1497294154,187116230369481128-1497207875-1497207875,Referral,0.200000,4.828,0,0
187116230369481128,187116230369481128-1497294154-1497294154,187116230369481128-1497294154-1497294154,Referral,0.200000,4.828,1,24.14
902509741321071642,902509741321071642-1492527179-1492527179,902509741321071642-1492464181-1492464181,Direct,0.166667,91.363333333,0,0
902509741321071642,902509741321071642-1492527179-1492527179,902509741321071642-1492468854-1492468854,Referral,0.166667,91.363333333,0,0
902509741321071642,902509741321071642-1492527179-1492527179,902509741321071642-1492468227-1492468227,Direct,0.166667,91.363333333,0,0
902509741321071642,902509741321071642-1492527179-1492527179,902509741321071642-1492471662-1492471662,Referral,0.166667,91.363333333,0,0
902509741321071642,902509741321071642-1492527179-1492527179,902509741321071642-1492527179-1492527179,Referral,0.166667,91.363333333,1,548.18
902509741321071642,902509741321071642-1492527179-1492527179,902509741321071642-1492438800-1492438800,Direct,0.166667,91.363333333,0,0
9641579430088545210,9641579430088545210-1474950484-1474950484,9641579430088545210-1474950481-1474950481,Referral,0.333333,30.316666667,0,0
9641579430088545210,9641579430088545210-1474950484-1474950484,9641579430088545210-1474950484-1474950484,Referral,0.333333,30.316666667,1,90.95
9641579430088545210,9641579430088545210-1474950484-1474950484,9641579430088545210-1474950242-1474950242,Organic Search,0.333333,30.316666667,0,0
2623654307647595583,2623654307647595583-1476142276-1476142276,2623654307647595583-1476142276-1476142276,Organic Search,0.333333,7.33,1,21.99
2623654307647595583,2623654307647595583-1476142276-1476142276,2623654307647595583-1476134005-1476134005,Paid Search,0.333333,7.33,0,0
2623654307647595583,2623654307647595583-1476142276-1476142276,2623654307647595583-1476134093-1476134093,Organic Search,0.333333,7.33,0,0
8482358096465271237,8482358096465271237-1493307603-1493307603,8482358096465271237-1493133709-1493133709,Organic Search,0.200000,86.322,0,0
8482358096465271237,8482358096465271237-1493307603-1493307603,8482358096465271237-1493304384-1493304384,Organic Search,0.200000,86.322,0,0
8482358096465271237,8482358096465271237-1493307603-1493307603,8482358096465271237-1489678872-1489678872,Referral,0.200000,86.322,0,0
8482358096465271237,8482358096465271237-1493307603-1493307603,8482358096465271237-1493307603-1493307603,Organic Search,0.200000,86.322,1,431.61
8482358096465271237,8482358096465271237-1493307603-1493307603,8482358096465271237-1490902908-1490902908,Referral,0.200000,86.322,0,0
8100631432407926233,8100631432407926233-1490583261-1490583261,8100631432407926233-1484591198-1484591198,Organic Search,0.111111,24.672222222,0,0
8100631432407926233,8100631432407926233-1490583261-1490583261,8100631432407926233-1484321300-1484321300,Organic Search,0.111111,24.672222222,0,0
8100631432407926233,8100631432407926233-1490583261-1490583261,8100631432407926233-1484418768-1484418768,Organic Search,0.111111,24.672222222,0,0
8100631432407926233,8100631432407926233-1490583261-1490583261,8100631432407926233-1483984488-1483984488,Organic Search,0.111111,24.672222222,0,0
8100631432407926233,8100631432407926233-1490583261-1490583261,8100631432407926233-1490583261-1490583261,Direct,0.111111,24.672222222,1,222.05
8100631432407926233,8100631432407926233-1490583261-1490583261,8100631432407926233-1483807160-1483807160,Organic Search,0.111111,24.672222222,0,0
8100631432407926233,8100631432407926233-1490583261-1490583261,8100631432407926233-1484173086-1484173086,Organic Search,0.111111,24.672222222,0,0
8100631432407926233,8100631432407926233-1490583261-1490583261,8100631432407926233-1489196075-1489196075,Direct,0.111111,24.672222222,0,0
8100631432407926233,8100631432407926233-1490583261-1490583261,8100631432407926233-1483646449-1483646449,Organic Search,0.111111,24.672222222,0,0
287904279013543394,287904279013543394-1492546038-1492546038,287904279013543394-1485455103-1485455103,Referral,0.125000,7.50875,0,0
287904279013543394,287904279013543394-1492546038-1492546038,287904279013543394-1490022073-1490022073,Referral,0.125000,7.50875,0,0
287904279013543394,287904279013543394-1492546038-1492546038,287904279013543394-1492471635-1492471635,Referral,0.125000,7.50875,0,0
287904279013543394,287904279013543394-1492546038-1492546038,287904279013543394-1492530675-1492530675,Referral,0.125000,7.50875,0,0
287904279013543394,287904279013543394-1492546038-1492546038,287904279013543394-1492466809-1492466809,Referral,0.125000,7.50875,0,0
287904279013543394,287904279013543394-1492546038-1492546038,287904279013543394-1492467228-1492467228,Organic Search,0.125000,7.50875,0,0
287904279013543394,287904279013543394-1492546038-1492546038,287904279013543394-1492546038-1492546038,Referral,0.125000,7.50875,1,60.07
287904279013543394,287904279013543394-1492546038-1492546038,287904279013543394-1486961369-1486961369,Referral,0.125000,7.50875,0,0
2255733734516957926,2255733734516957926-1473468703-1473468703,2255733734516957926-1473261223-1473261223,Paid Search,0.200000,64.498,0,0
2255733734516957926,2255733734516957926-1473468703-1473468703,2255733734516957926-1473468703-1473468703,Referral,0.200000,64.498,1,322.49
2255733734516957926,2255733734516957926-1473468703-1473468703,2255733734516957926-1473263919-1473263919,Paid Search,0.200000,64.498,0,0
2255733734516957926,2255733734516957926-1473468703-1473468703,2255733734516957926-1473468076-1473468076,Paid Search,0.200000,64.498,0,0
2255733734516957926,2255733734516957926-1473468703-1473468703,2255733734516957926-1471576868-1471576868,Paid Search,0.200000,64.498,0,0
6392220370835728704,6392220370835728704-1494280012-1494280012,6392220370835728704-1491950556-1491950556,Direct,0.250000,26.4975,0,0
6392220370835728704,6392220370835728704-1494280012-1494280012,6392220370835728704-1490744495-1490744495,Direct,0.250000,26.4975,0,0
6392220370835728704,6392220370835728704-1494280012-1494280012,6392220370835728704-1490732182-1490732182,Direct,0.250000,26.4975,0,0
6392220370835728704,6392220370835728704-1494280012-1494280012,6392220370835728704-1494280012-1494280012,Organic Search,0.250000,26.4975,1,105.99
9476348446859765776,9476348446859765776-1489589608-1489589608,9476348446859765776-1487275440-1487275440,Referral,0.166667,5.155,0,0
9476348446859765776,9476348446859765776-1489589608-1489589608,9476348446859765776-1489178222-1489178222,Display,0.166667,5.155,0,0
9476348446859765776,9476348446859765776-1489589608-1489589608,9476348446859765776-1489589411-1489589411,Display,0.166667,5.155,0,0
9476348446859765776,9476348446859765776-1489589608-1489589608,9476348446859765776-1489589608-1489589608,Referral,0.166667,5.155,1,30.93
9476348446859765776,9476348446859765776-1489589608-1489589608,9476348446859765776-1487274886-1487274886,Organic Search,0.166667,5.155,0,0
9476348446859765776,9476348446859765776-1489589608-1489589608,9476348446859765776-1487283315-1487283315,Referral,0.166667,5.155,0,0
0183218035021860438,0183218035021860438-1497902162-1497902162,0183218035021860438-1496249629-1496249629,Display,0.250000,21.195,0,0
0183218035021860438,0183218035021860438-1497902162-1497902162,0183218035021860438-1496350308-1496350308,Organic Search,0.250000,21.195,0,0
0183218035021860438,0183218035021860438-1497902162-1497902162,0183218035021860438-1497902162-1497902162,Organic Search,0.250000,21.195,1,84.78
0183218035021860438,0183218035021860438-1497902162-1497902162,0183218035021860438-1496186114-1496186114,Display,0.250000,21.195,0,0
1196381528907199220,1196381528907199220-1487025142-1487025142,1196381528907199220-1485294346-1485294346,Direct,0.250000,19.425,0,0
1196381528907199220,1196381528907199220-1487025142-1487025142,1196381528907199220-1487025142-1487025142,Referral,0.250000,19.425,1,77.7
1196381528907199220,1196381528907199220-1487025142-1487025142,1196381528907199220-1485356395-1485356395,Direct,0.250000,19.425,0,0
1196381528907199220,1196381528907199220-1487025142-1487025142,1196381528907199220-1486605780-1486605780,Direct,0.250000,19.425,0,0
5237766343939358794,5237766343939358794-1480879976-1480879976,5237766343939358794-1480796063-1480796063,Direct,0.250000,7.245,0,0
5237766343939358794,5237766343939358794-1480879976-1480879976,5237766343939358794-1480879521-1480879521,Direct,0.250000,7.245,0,0
5237766343939358794,5237766343939358794-1480879976-1480879976,5237766343939358794-1480787903-1480787903,Direct,0.250000,7.245,0,0
5237766343939358794,5237766343939358794-1480879976-1480879976,5237766343939358794-1480879976-1480879976,Organic Search,0.250000,7.245,1,28.98
7520548445569838487,7520548445569838487-1477318056-1477318056,7520548445569838487-1477315468-1477315468,Paid Search,0.333333,89.716666667,0,0
7520548445569838487,7520548445569838487-1477318056-1477318056,7520548445569838487-1477318056-1477318056,Paid Search,0.333333,89.716666667,1,269.15
7520548445569838487,7520548445569838487-1477318056-1477318056,7520548445569838487-1477315160-1477315160,Direct,0.333333,89.716666667,0,0
773808986747306437,773808986747306437-1489182816-1489182816,773808986747306437-1488484203-1488484203,Organic Search,0.100000,3.098,0,0
773808986747306437,773808986747306437-1489182816-1489182816,773808986747306437-1488814221-1488814221,Organic Search,0.100000,3.098,0,0
